,EVENT_ID,BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,YEAR,MONTH_NAME,BEGIN_DATE_TIME,END_DATE_TIME,DAMAGE_PROPERTY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,BEGIN_LOCATION,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_ID
124,742741,201802,7,544,201802,7,557,2018,February,07/02/2018 05:44,07/02/2018 05:57,0.00K,EF1,10.07,1100,OLD SPRING HILL,FAUNSDALE,32.4636,-87.7895,32.4815,-87.6181,"The National Weather Service surveyed damage in northern Marengo County and determined the damage was consistent with an EF1 tornado, with maximum sustained winds near 100 mph. The tornado began near the intersection of U.S. Highway 43 and County Road 54 where damage to cedar trees was observed. The tornado continued east through a heavily forested area and crossed French Creek. Tree damage was observed along County Road 1. The tornado moved further east crossing Alabama Highway 69 where, on the north side, a large tree crushed the south side of a single wide mobile home. Further south, on the south side of the path, near Windsor Drive and Alabama Highway 69, a large farm equipment building lost its roof and walls while wooden supports remained intact. Two mobile homes nearby sustained minor damage to their roofs and siding on the south side. A recreational camper was blown over and crushed a vehicle. Trees were uprooted and split in the vicinity. The tornado pushed east, paralleling Windsor Drive, and caused additional damage to trees that were either uprooted or split. The damage peaked where a single wide mobile home was lofted and blown to the northeast about 30 feet from its original position. The mobile home was less than a year old but appeared to lack any substantial anchoring system. The walls and roof were completely torn away from the floor base and nearly all of the contents were deposited downwind. This appears to be the climax of the tornado's intensity, and winds were estimated to be near 100 mph. To the south of the mobile home's original position was a metal barn that collapsed and destroyed. The tornado made a slight turn to the northeast where it caused damage to an agricultural crop sprinkler system and snapped a power pole along Allenville Road. It then crossed U.S. Highway 80 and damaged two road signs and caused timber damage. The tornado continued northeast and crossed into Hale County near Cottonwood Creek.",123683
125,742743,201802,7,557,201802,7,558,2018,February,07/02/2018 05:57,07/02/2018 05:58,0.00K,EF0,1.36,455,GALLION,SLEDGE,32.4815,-87.6181,32.4851,-87.5952,"The National Weather Service surveyed damage in southeast Hale County and determined the damage was consistent with an EF0 tornado, with maximum sustained winds near 65 mph. This tornado was a continuation of a tornado that began near Highway 43 in Marengo County. The tornado crossed into Hale County near Cottonwood Creek and was in a dissipation phase, only producing some minor damage to trees before it dissipated near County Road 25.",123683
126,742744,201802,7,551,201802,7,552,2018,February,07/02/2018 05:51,07/02/2018 05:52,0.00K,EF0,0.67,50,BIBB MILL,BIBB MILL,32.9484,-86.9247,32.9512,-86.9137,"The National Weather Service surveyed damage in southeast Bibb County and determined the damage was consistent with an EF0 tornado, with maximum sustained winds near 65 mph. The tornado touched down just to the west of Shady Grove Road just north of the Randolph Community. About 20-30 trees were either snapped or uprooted. Roof damage occurred to one home on Shady Grove Loop when a tree fell on it. Another home had a few shingles removed on Alabama Highway 139. The tornado dissipated just to the east of Highway 139.",123683
127,742745,201802,7,603,201802,7,606,2018,February,07/02/2018 06:03,07/02/2018 06:06,0.00K,EF0,2.49,300,JEMISON,JEMISON,32.9578,-86.7844,32.9644,-86.7422,"The National Weather Service surveyed damage in northern Chilton County and determined the damage was consistent with an EF0 tornado, with maximum sustained winds near 80 mph. The tornado began near the intersection of County Road 25 and County Road 42, about 2 miles west of the city of Jemison, and traveled east along County Road 42.  Damage was minimal at first and confined to downed limbs and a loss of metal roofing and shingles on a few structures.  The tornado quickly intensified and grew wider near the intersection of County Road 42 and County Road 38, where numerous structures sustained damage. The St. James Highland Bible Church lost a significant portion of its metal roof and wooden trusses.  The roof did not appear to be particularly well constructed, and the damage was consistent with winds near 80 mph.  Supporting evidence for the classification of a tornado was quite strong in this location, and debris from the church was thrown northward across the path of the tornado.  Several homes near this location also sustained a loss of shingles and other roof covering materials.  The tornado weakened somewhat as it moved towards downtown Jemison, where falling trees caused significant damage to mobile homes near the intersection of Patton Street and Hotel Street.  As the tornado moved just east of U.S. Highway 31, damage was relatively minor and limited to carports, shingles, and a few uprooted trees.  The tornado dissipated about one quarter mile east of U.S. Highway 31 near Chilton Circle.",123683
128,742746,201802,7,704,201802,7,708,2018,February,07/02/2018 07:04,07/02/2018 07:08,0.00K,EF0,1.97,150,INDEPENDENCE,JOFFRE,32.5603,-86.7174,32.566,-86.6842,"The National Weather Service surveyed damage in central Autauga County and determined the damage was consistent with an EF0 tornado, with maximum sustained winds near 70 mph. The tornado touched down just to the west of County Road 79 in rural Autauga County and moved eastward towards County Road 19. Numerous trees were snapped and uprooted along the path. The damage path widened just to the west of County Road 19. A single family home sustained minor siding damage and several trees were snapped an uprooted around the home. Splattering of debris was noted on two sides of the home. The tornado dissipated near County Road 19.",123683
129,742747,201802,7,716,201802,7,718,2018,February,07/02/2018 07:16,07/02/2018 07:18,0.00K,EF0,0.78,100,NICHOLSVILLE,NICHOLSVILLE,32.0121,-87.9099,32.0095,-87.897,"The National Weather Service surveyed damage in extreme southern Marengo County near the town of Nicholsville and determined the damage was consistent with an EF0 tornado, with maximum sustained winds near 60 mph. The tornado touched down in the Nicholsville Community just to the northwest of Crystal Lane.  Several trees were uprooted or snapped as the tornado crossed Crystal Lane. A barn then sustained significant roof damage, where pieces of the metal roof were thrown about.  Additional trees were snapped and uprooted as the tornado crossed County Road 87 and Nicholsville Road.  The most significant damage occurred along Nicholsville Road where a portable metal carport was turned upside down, and two large pine trees were snapped. A large barn sustained significant roof damage very close to where the pine trees were snapped.  Pieces of the metal roof were thrown at least 100 yards across a field to the east of the barn. A few trees were snapped or had a few large limbs broken off across the field east of Nicholsville Road.  The estimated ending point of the tornado was at this location, as no further damage was found to the east.",123683
130,742856,201804,6,1831,201804,6,1835,2018,April,06/04/2018 18:31,06/04/2018 18:35,,EF0,1.23,1250,WEMPLE,WEMPLE,32.0137,-93.4824,32.0172,-93.4619,An EF-0 tornado with estimated maximum winds near 70 mph touched down along Highway 150 in Eastern DeSoto Parish near the Wemple community where it snapped several large branches before crossing Bayou Pierre into Red River Parish where it widened and intensified.,123813
131,742858,201804,6,1835,201804,6,1902,2018,April,06/04/2018 18:35,06/04/2018 19:02,225.00K,EF2,8.9,1800,MAGNOLIA,SPRINGVILLE,32.0172,-93.4619,32.0126,-93.3101,"This is a continuation of the tornado from Eastern Desoto Parish. This tornado quickly widened and intensified to EF-2 with estimated maximum winds of 125 mph shortly after crossing Bayou Pierre and entering Red River Parish, where it produced significant tree damage with numerous snapped and uprooted trees along and near Highway 177. It also snapped a few utility poles and caused significant damage to a large metal structure where it buckled the support beams as it crossed Highway 177. The tornado continued east where it paralleled Highway 371 and snapped numerous trees. The tornado was at its strongest and widest as it crossed Highway 84 near the Armistead community, where it destroyed a metal building and a few smaller metal structures along with snapping numerous utility poles. It continued to parallel Highway 84 east where it destroyed several more metal outbuildings, a farm irrigation system, and snapped more utility poles. It caused additional tree damage and snapped more utility poles along Riverfront Road before crossing the Red River and entering the south side of Coushatta. The tornado moved more east southeast where it crossed Clark Street resulting in more significant tree damage and lifting a large metal framed carport and a barn adjacent to a home. It continued moving east where it crossed Highway 480 before causing more widespread significant tree damage along Postell, Springville, and Newton Roads. The tornado then turned slightly northeast before lifting near the intersection of Bruce Street and Highway 71 where it snapped and uprooted several more trees.",123813
132,742930,201804,6,2014,201804,6,2018,2018,April,06/04/2018 20:14,06/04/2018 20:18,6.00K,EF1,0.72,50,MELROSE,MELROSE,31.6073,-92.9872,31.61,-92.9753,"An EF-1 tornado with estimated maximum winds between 90-100 mph touched down along Highway 484 near the Jerry Jones House (also called the Jones-Roque House) in the Isle Brevelle community of Melrose. Some minor roof damage with the loss of shingles occurred to a home and some of the metal roof of the Jerry Jones House was uplifted and removed. At the first home, a pickup truck parked in the grass was pushed backwards 10 feet, and a SUV was flipped onto its roof. As this tornado traveled east-northeast, most of the damage was to pecan trees that were snapped or uprooted, and had large branches broken and twisted out of the tops of the trees. The tornado crossed the Cane River snapping and uprooting more trees. A wooden electrical pole was also snapped about halfway up its length. The tornado crossed Highway 119 and moved into a pecan orchard breaking more large branches. The tornado then moved into an adjacent open field and lifted. Local residents noted that a couple of the trees that sustained significant damage along the Cane River were in excess of 200 years old.",123813
133,742966,201804,14,713,201804,14,715,2018,April,14/04/2018 07:13,14/04/2018 07:15,,EF0,1.5,50,NESSER,WOODLAWN,30.3893,-91.0616,30.3809,-91.0384,"An EF-0 tornado touched down in the Industriplex area and moved east-southeast on an intermittent path to just east-northeast of the intersection of Stumberg Lane and Airline Highway. Several metal buildings had large doors blow in or bent along with mostly minor roof damage. Several trees were blown down along Airline Highway near Pecue Land and Stumberg Lane. Maximum wind was estimated at 85 mph, path length 1.5 miles, path width 50 yards.",123836
134,742967,201804,14,720,201804,14,721,2018,April,14/04/2018 07:20,14/04/2018 07:21,,EF0,0.08,20,LIVERPOOL,LIVERPOOL,30.9703,-90.7013,30.97,-90.7,"A storm survey determined a very short lived EF-0 tornado touchdown on Culin Harrell Road. Two large oak trees were uprooted. Another oak tree was snapped and twisted. Power lines were knocked down due to falling trees. Maximum estimated winds 75 mph, path length 100 yards, path width 20 yards.",123836
